region_id,timestamp_local,price_usd_kwh,tariff_name,source
CAISO,2026-01-01 22:00:00,0.11880740392011739,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-01 23:00:00,0.12,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 00:00:00,0.11880740392011739,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 01:00:00,0.11531088913245535,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 02:00:00,0.10974873734152917,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 03:00:00,0.1025,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 04:00:00,0.09405866657858825,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 05:00:00,0.085,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 06:00:00,0.07594133342141177,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 07:00:00,0.06750000000000002,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 08:00:00,0.06025126265847085,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 09:00:00,0.05468911086754465,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 10:00:00,0.051192596079882614,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 11:00:00,0.05,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 12:00:00,0.05119259607988261,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 13:00:00,0.054689110867544646,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 14:00:00,0.06025126265847084,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 15:00:00,0.06749999999999999,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 16:00:00,0.07594133342141174,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 17:00:00,0.08499999999999999,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 18:00:00,0.11905866657858824,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 19:00:00,0.1275,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 20:00:00,0.13474873734152917,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 21:00:00,0.14031088913245535,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 22:00:00,0.11880740392011739,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-02 23:00:00,0.12,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 00:00:00,0.11880740392011739,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 01:00:00,0.11531088913245535,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 02:00:00,0.10974873734152917,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 03:00:00,0.1025,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 04:00:00,0.09405866657858825,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 05:00:00,0.08500000000000002,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 06:00:00,0.0759413334214118,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 07:00:00,0.06750000000000003,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 08:00:00,0.06025126265847087,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 09:00:00,0.05468911086754464,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 10:00:00,0.05119259607988263,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 11:00:00,0.05,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 12:00:00,0.05119259607988261,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 13:00:00,0.054689110867544626,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 14:00:00,0.06025126265847085,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 15:00:00,0.06749999999999995,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 16:00:00,0.07594133342141177,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 17:00:00,0.08499999999999999,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 18:00:00,0.1190586665785882,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 19:00:00,0.1275,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 20:00:00,0.13474873734152915,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 21:00:00,0.14031088913245537,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 22:00:00,0.11880740392011739,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-03 23:00:00,0.12,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 00:00:00,0.11880740392011738,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 01:00:00,0.11531088913245535,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 02:00:00,0.1097487373415292,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 03:00:00,0.1025,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 04:00:00,0.09405866657858825,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 05:00:00,0.08500000000000009,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 06:00:00,0.0759413334214118,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 07:00:00,0.06750000000000003,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 08:00:00,0.06025126265847084,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 09:00:00,0.054689110867544695,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 10:00:00,0.051192596079882614,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 11:00:00,0.05,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 12:00:00,0.0511925960798826,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 13:00:00,0.05468911086754465,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 14:00:00,0.06025126265847079,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 15:00:00,0.0675,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 16:00:00,0.07594133342141182,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 17:00:00,0.08499999999999998,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 18:00:00,0.11905866657858812,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 19:00:00,0.12749999999999995,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 20:00:00,0.13474873734152917,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 21:00:00,0.14031088913245532,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 22:00:00,0.11880740392011739,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-04 23:00:00,0.12,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 00:00:00,0.11880740392011739,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 01:00:00,0.11531088913245534,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 02:00:00,0.1097487373415292,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 03:00:00,0.10250000000000012,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 04:00:00,0.0940586665785882,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 05:00:00,0.08500000000000003,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 06:00:00,0.07594133342141175,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 07:00:00,0.06750000000000005,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 08:00:00,0.060251262658470923,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 09:00:00,0.054689110867544695,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 10:00:00,0.05119259607988262,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 11:00:00,0.05,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 12:00:00,0.0511925960798826,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 13:00:00,0.05468911086754459,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 14:00:00,0.06025126265847079,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 15:00:00,0.06749999999999999,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 16:00:00,0.07594133342141181,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 17:00:00,0.08499999999999998,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 18:00:00,0.11905866657858812,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 19:00:00,0.12749999999999995,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 20:00:00,0.13474873734152917,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 21:00:00,0.14031088913245537,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 22:00:00,0.11880740392011738,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-05 23:00:00,0.12,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 00:00:00,0.11880740392011739,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 01:00:00,0.11531088913245534,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 02:00:00,0.10974873734152912,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 03:00:00,0.1025,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 04:00:00,0.09405866657858832,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 05:00:00,0.08500000000000005,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 06:00:00,0.07594133342141188,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 07:00:00,0.06749999999999995,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 08:00:00,0.06025126265847084,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 09:00:00,0.054689110867544695,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 10:00:00,0.05119259607988262,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 11:00:00,0.05,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 12:00:00,0.05119259607988263,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 13:00:00,0.054689110867544646,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 14:00:00,0.06025126265847079,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 15:00:00,0.06749999999999999,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 16:00:00,0.07594133342141168,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 17:00:00,0.08499999999999983,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 18:00:00,0.11905866657858824,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 19:00:00,0.12749999999999995,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 20:00:00,0.1347487373415291,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 21:00:00,0.14031088913245532,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 22:00:00,0.11880740392011738,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-06 23:00:00,0.12,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 00:00:00,0.11880740392011736,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 01:00:00,0.11531088913245542,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 02:00:00,0.10974873734152922,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 03:00:00,0.10250000000000005,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 04:00:00,0.0940586665785882,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 05:00:00,0.08499999999999992,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 06:00:00,0.07594133342141188,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 07:00:00,0.06750000000000006,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 08:00:00,0.06025126265847085,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 09:00:00,0.054689110867544626,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 10:00:00,0.051192596079882594,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 11:00:00,0.05,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 12:00:00,0.051192596079882594,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 13:00:00,0.05468911086754464,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 14:00:00,0.06025126265847069,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 15:00:00,0.06750000000000009,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 16:00:00,0.07594133342141167,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 17:00:00,0.08499999999999994,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 18:00:00,0.11905866657858824,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 19:00:00,0.12749999999999984,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 20:00:00,0.13474873734152926,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 21:00:00,0.14031088913245532,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 22:00:00,0.11880740392011738,CAISO_OASIS_LMP,caiso_lmp.csv
CAISO,2026-01-07 23:00:00,0.12,CAISO_OASIS_LMP,caiso_lmp.csv
